temperature,humidity,
12:08:07,44.6,60
12:08:08,47.84,65
12:08:09,52.88,58
12:08:10,56.84,52
12:08:11,58.64,52
12:08:12,63.5,46
12:08:13,66.02,42
12:08:14,68.54,39
12:08:15,69.26,35
12:08:16,66.74,46
12:08:17,63.5,52
12:08:18,61.34,58
12:08:19,53.96,63
12:08:20,53.42,65
12:08:21,52.34,65
12:08:22,56.66,49
12:08:23,56.66,49
12:09:00,60.26,45
12:09:01,58.28,48
12:09:02,54.68,53
12:09:03,50,64
12:09:04,52.7,57
12:09:05,54.86,52
12:09:06,52.7,59
12:09:07,48.56,68
12:09:08,48.74,71
12:09:09,49.28,58
12:09:10,52.88,63
12:09:11,55.04,58
12:09:12,59.54,48
12:09:13,60.8,44
12:09:14,61.34,34
12:09:15,60.8,34
12:09:16,59,32
12:09:17,55.4,42
12:09:18,54.68,44
12:09:19,54.14,45
12:09:20,55.22,42
12:09:21,54.5,42
12:09:22,51.44,50
12:09:23,52.7,46
12:10:00,50.9,49
12:10:01,47.3,47
12:10:02,46.94,45
12:10:03,46.04,47
12:10:04,45.86,52
12:10:05,47.84,54
12:10:06,46.58,57
12:10:07,45.14,60
12:10:08,48.56,53
12:10:09,52.52,47
12:10:10,55.04,41
12:10:11,56.66,38
12:10:12,58.46,34
12:10:13,59.9,33
12:10:14,60.26,32
12:10:15,60.08,31
12:10:16,59.36,35
12:10:17,56.12,37
12:10:18,53.96,39
12:10:19,50.36,47
12:10:20,49.82,49
12:10:21,49.28,51
12:10:22,47.3,55
12:10:23,44.24,62
12:11:00,44.6,61
12:11:01,44.06,64
12:11:02,44.42,63
12:11:03,43.88,64
12:11:04,44.42,63
12:11:05,44.78,65
12:11:06,43.7,67
12:11:07,44.42,66
12:11:08,47.3,58
12:11:09,48.38,62
12:11:10,55.04,62
12:11:11,60.98,52
12:11:12,63.5,51
12:11:13,65.66,50
12:11:14,65.48,51
12:11:15,67.46,49
12:11:16,68.36,47
12:11:17,66.56,49
12:11:18,65.48,50
12:11:19,66.02,70
12:11:20,62.06,57
12:11:21,56.48,76
12:11:22,58.46,65
12:11:23,57.38,66
12:12:00,53.96,74
12:12:01,53.6,74
12:12:02,52.16,78
12:12:03,52.16,79
12:12:04,52.34,80
12:12:05,52.34,79
12:12:06,51.98,81
12:12:07,51.98,82
12:12:08,52.88,84
12:12:09,53.96,81
12:12:10,59.18,74
12:12:11,64.4,65
12:12:12,68.36,60
12:12:13,72.14,54
12:12:14,75.2,45
12:12:15,77,41
12:12:16,75.56,42
12:12:17,73.22,47
12:12:18,70.88,51
12:12:19,69.98,52
12:12:20,67.82,54
12:12:21,65.66,58
12:12:22,67.28,55
12:12:23,68.18,53
12:13:00,68.9,52
12:13:01,68,52
12:13:02,66.02,51
12:13:03,69.26,44
12:13:04,68.72,40
12:13:05,68,41
12:13:06,67.46,42
12:13:07,66.74,43
12:13:08,66.56,43
12:13:09,68.72,41
12:13:10,69.98,39
12:13:11,72.14,33
12:13:12,73.4,32
12:13:13,74.12,30
12:13:14,74.12,29
12:13:15,73.76,30
12:13:16,72.32,29
12:13:17,69.44,45
12:13:18,67.1,38
12:13:19,65.66,42
12:13:20,62.06,49
12:13:21,58.46,55
12:13:22,60.08,55
12:13:23,59.9,54
12:14:00,54.86,65
12:14:01,52.34,70
12:14:02,55.76,61
12:14:03,52.16,68
12:14:04,50.54,72
12:14:05,50.54,72
12:14:06,47.12,66
12:14:07,46.76,69
12:14:08,48.2,75
12:14:09,55.76,60
12:14:10,61.88,49
12:14:11,64.94,46
12:14:12,68.36,39
12:14:13,69.98,37
12:14:14,71.96,33
12:14:15,72.86,32
12:14:16,72.5,50
12:14:17,65.66,63
12:14:18,61.34,52
12:14:19,58.1,60
12:14:20,56.84,63
12:14:21,53.96,70
12:14:22,54.14,68
12:14:23,52.16,72
12:15:00,50.36,79
12:15:01,49.82,77
12:15:02,50.36,77
12:15:03,49.1,80
12:15:04,48.02,83
12:15:05,45.86,80
12:15:06,47.66,83
12:15:07,45.68,79
12:15:08,49.82,82
12:15:09,51.26,78
12:15:10,54.5,72
12:15:11,56.12,70
12:15:12,62.96,56
12:15:13,63.68,53
12:15:14,64.94,52
12:15:15,65.12,52
12:15:16,64.4,54
12:15:17,61.7,60
12:15:18,58.82,67
12:15:19,55.76,71
12:15:20,54.14,75
12:15:21,51.44,82
12:15:22,50,89
12:15:23,50.36,83
12:16:00,49.1,85
12:16:01,47.66,87
12:16:02,45.32,91
12:16:03,47.48,87
12:16:04,44.42,87
12:16:05,44.6,87
12:16:06,44.24,84
12:16:07,46.58,87
12:16:08,47.66,89
12:16:09,51.26,81
12:16:10,55.94,73
12:16:11,62.42,61
12:16:12,67.28,50
12:16:13,68.18,47
12:16:14,69.8,41
12:16:15,69.8,38
12:16:16,67.82,36
12:16:17,64.76,54
12:16:18,60.98,58
12:16:19,57.38,69
12:16:20,53.42,57
12:16:21,52.34,62
12:16:22,52.7,61
12:16:23,48.92,68
12:17:00,48.2,70
12:17:01,45.32,69
12:17:02,46.94,73
12:17:03,42.98,73
12:17:04,42.26,77
12:17:05,41.36,79
12:17:06,40.64,79
12:17:07,40.46,77
12:17:08,41.54,77
12:17:09,48.74,69
12:17:10,51.26,65
12:17:11,56.3,59
12:17:12,60.44,58
12:17:13,61.52,59
12:17:14,63.68,60
12:17:15,64.04,60
12:17:16,62.06,68
12:17:17,59.18,75
12:17:18,55.58,82
12:17:19,53.06,86
12:17:20,51.44,88
12:17:21,50.54,90
12:17:22,49.46,86
12:17:23,47.84,92
12:18:00,48.74,89
12:18:01,45.68,85
12:18:02,46.76,88
12:18:03,46.94,89
12:18:04,46.76,89
12:18:05,45.5,89
12:18:06,44.96,90
12:18:07,44.6,90
12:18:08,44.24,90
12:18:09,46.04,89
12:18:10,51.08,77
12:18:11,57.02,65
12:18:12,61.52,58
12:18:13,64.76,51
12:18:14,67.28,46
12:18:15,68,45
12:18:16,66.74,46
12:18:17,61.7,55
12:18:18,56.48,65
12:18:19,54.32,74
12:18:20,52.7,77
12:18:21,50.9,81
12:18:22,49.1,84
12:18:23,49.28,83
12:19:00,48.92,82
12:19:01,44.42,83
12:19:02,42.62,85
12:19:03,41.54,89
12:19:04,40.82,88
12:19:05,42.44,89
12:19:06,41.9,93
12:19:07,41.18,92
12:19:08,43.7,91
12:19:09,49.28,77
12:19:10,53.78,68
12:19:11,58.1,60
12:19:12,61.7,53
12:19:13,64.94,48
12:19:14,66.92,46
12:19:15,67.46,44
12:19:16,65.48,48
12:19:17,61.16,57
12:19:18,56.12,70
12:19:19,53.96,76
12:19:20,51.62,80
12:19:21,49.46,84
12:19:22,47.66,87
12:19:23,46.76,90
12:20:00,43.7,92
12:20:01,44.78,93
12:20:02,41.9,91
12:20:03,40.82,91
12:20:04,39.92,89
12:20:05,39.56,92
12:20:06,39.02,89
12:20:07,38.66,91
12:20:08,40.28,93
12:20:09,46.22,85
12:20:10,51.98,75
12:20:11,56.48,65
12:20:12,61.7,55
12:20:13,64.58,51
12:20:14,66.38,48
12:20:15,65.84,50
12:20:16,64.58,53
12:20:17,60.62,67
12:20:18,57.74,70
12:20:19,55.4,75
12:20:20,55.76,78
12:20:21,55.04,83
12:20:22,54.68,86
12:20:23,54.5,87
12:21:00,53.78,90
12:21:01,53.96,87
12:21:02,52.88,90
12:21:03,51.8,87
12:21:04,51.62,86
12:21:05,47.84,83
12:21:06,46.76,85
12:21:07,45.86,87
12:21:08,46.94,87
12:21:09,54.32,78
12:21:10,58.82,71
12:21:11,63.14,58
12:21:12,64.94,52
12:21:13,66.02,50
12:21:14,66.92,46
12:21:15,66.38,44
12:21:16,65.48,44
12:21:17,62.24,49
12:21:18,59.18,54
12:21:19,56.3,61
12:21:20,53.6,68
12:21:21,51.26,72
12:21:22,50.36,74
12:21:23,47.48,66
12:22:00,50.36,72
12:22:01,48.38,75
12:22:02,47.3,75
12:22:03,44.6,81
12:22:04,43.7,83
12:22:05,43.7,83
12:22:06,41.54,82
12:22:07,41.18,82
12:22:08,44.24,83
12:22:09,50.72,72
12:22:10,55.76,60
12:22:11,58.64,53
12:22:12,62.78,47
12:22:13,64.76,43
12:22:14,66.2,40
12:22:15,67.46,37
12:22:16,67.82,37
12:22:17,63.32,51
12:22:18,59.9,62
12:22:19,57.38,70
12:22:20,55.22,75
12:22:21,52.7,81
12:22:22,51.08,84
12:22:23,49.82,85
12:23:00,50,79
12:23:01,47.12,87
12:23:02,47.48,83
12:23:03,46.94,86
12:23:04,47.48,82
12:23:05,44.24,82
12:23:06,44.42,84
12:23:07,45.5,91
12:23:08,45.32,87
12:23:09,50.9,78
12:23:10,57.02,64
12:23:11,60.08,60
12:23:12,64.4,53
12:23:13,66.74,49
12:23:14,68.36,46
12:23:15,68.18,47
12:23:16,66.38,50
12:23:17,62.6,64
12:23:18,59.9,70
12:23:19,56.84,78
12:23:20,53.78,83
12:23:21,51.98,85
12:23:22,50.18,89
12:23:23,48.92,91
12:24:00,47.66,93
12:24:01,43.7,94
12:24:02,42.8,94
12:24:03,41.9,92
12:24:04,41.18,91
12:24:05,40.64,93
12:24:06,40.64,92
12:24:07,40.28,95
12:24:08,44.06,93
12:24:09,49.1,84
12:24:10,53.96,76
12:24:11,57.92,67
12:24:12,62.6,59
12:24:13,66.02,52
12:24:14,68.18,48
12:24:15,70.16,46
12:24:16,70.16,46
12:24:17,64.04,61
12:24:18,54.32,72
12:24:19,58.64,78
12:24:20,56.66,81
12:24:21,54.5,84
12:24:22,53.06,86
12:24:23,52.7,82
12:25:00,51.8,83
12:25:01,50.36,84
12:25:02,47.48,78
12:25:03,46.76,77
12:25:04,46.04,77
12:25:05,45.5,77
12:25:06,45.68,76
12:25:07,48.38,80
12:25:08,49.82,77
12:25:09,54.68,67
12:25:10,58.82,57
12:25:11,62.24,51
12:25:12,65.66,44
12:25:13,67.1,39
12:25:14,67.64,41
12:25:15,68,40
12:25:16,67.64,42
12:25:17,62.78,49
12:25:18,58.46,66
12:25:19,57.38,80
12:25:20,55.22,86
12:25:21,53.24,90
12:25:22,48.92,85
12:25:23,48.38,84
12:26:00,48.74,86
12:26:01,48.92,86
12:26:02,48.02,85
12:26:03,47.84,81
12:26:04,47.48,81
12:26:05,47.48,83
12:26:06,46.58,84
12:26:07,47.12,84
12:26:08,52.16,85
12:26:09,50.54,80
12:26:10,57.38,45
12:26:11,59,42
12:26:12,59,42
12:26:13,60.62,35
12:26:14,59.9,35
12:26:15,58.46,31
12:26:16,56.66,28
12:26:17,53.96,31
12:26:18,51.26,33
12:26:19,47.3,31
12:26:20,44.96,34
12:26:21,43.7,35
12:26:22,42.44,34
12:26:23,41.36,34
12:27:00,39.74,31
12:27:01,39.2,32
12:27:02,38.3,33
12:27:03,37.4,38
12:27:04,37.04,39
12:27:05,37.04,39
12:27:06,37.04,40
12:27:07,36.68,42
12:27:08,39.2,46
12:27:09,42.08,40
12:27:10,47.66,36
12:27:11,49.64,34
12:27:12,52.16,30
12:27:13,53.78,25
12:27:14,55.22,23
12:27:15,55.58,23
12:27:16,55.04,23
12:27:17,47.3,28
12:27:18,42.98,46
12:27:19,40.28,39
12:27:20,38.66,56
12:27:21,37.94,58
12:27:22,35.96,48
12:27:23,34.88,66
12:28:00,34.16,54
12:28:01,33.62,60
12:28:02,32.72,66
12:28:03,33.98,61
12:28:04,33.44,62
12:28:05,32.54,64
12:28:06,33.98,59
12:28:07,31.64,66
12:28:08,33.44,61
12:28:09,36.86,51
12:28:10,44.96,41
12:28:11,48.2,35
12:28:12,53.96,26
12:28:13,58.28,21
12:28:14,60.44,24
12:28:15,61.16,19
12:28:16,59.72,25
12:28:17,56.66,45
12:28:18,51.08,43
12:28:19,48.56,48
12:28:20,46.22,52
12:28:21,44.96,52
12:28:22,47.66,61
12:28:23,44.06,62
12:29:00,42.44,63
12:29:01,39.74,64
12:29:02,39.74,61
12:29:03,42.08,44
12:29:04,40.46,50
12:29:05,40.46,51
12:29:06,40.46,52
12:29:07,42.8,51
12:29:08,48.38,42
12:29:09,51.62,44
12:29:10,59.36,45
12:29:11,62.06,43
12:29:12,56.3,50
12:29:13,59.54,42
12:29:14,62.24,42
12:29:15,63.5,36
12:29:16,61.88,36
12:29:17,58.46,46
12:29:18,53.96,51
12:29:19,48.2,40
12:29:20,47.3,44
12:29:21,45.32,49
12:29:22,45.32,54
12:29:23,45.5,58
12:30:00,43.88,50
12:30:01,43.52,61
12:30:02,43.34,61
12:30:03,42.62,62
12:30:04,42.44,63
12:30:05,42.44,63
12:30:06,42.44,48
12:30:07,42.44,51
12:30:08,45.14,54
12:30:09,49.82,51
12:30:10,54.68,41
12:30:11,56.66,37
12:30:12,58.1,34
12:30:13,60.08,31
12:30:14,60.44,34
12:30:15,60.26,34
12:30:16,59.54,32
12:30:17,53.96,49
12:30:18,52.34,53
12:30:19,50.36,57
12:30:20,49.1,59
12:30:21,45.32,68
12:30:22,47.12,62
12:30:23,47.48,58
12:31:00,47.12,58
12:31:01,44.06,68
12:31:02,44.42,49
12:31:03,43.88,48
12:31:04,43.52,48
12:31:05,45.68,49
12:31:06,43.34,54
12:31:07,44.06,50
12:31:08,42.62,53
12:31:09,48.2,44
12:31:10,51.44,38
12:31:11,53.24,35
12:31:12,54.86,33
12:31:13,56.3,30
12:31:14,57.56,29
12:31:15,57.56,29
12:31:16,56.66,30
12:31:17,53.24,35
12:31:18,50.9,38
12:31:19,48.02,45
12:31:20,43.52,45
12:31:21,42.44,46
12:31:22,40.64,56
12:31:23,39.38,58
