# file...... results_8df5e6d0.csv
# date...... Mon Dec 22 16:06:15 2025
# user...... tgeorgoulakis
# host...... (null)
# target.... house 3
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,house:total_load,house:air_temperature,house:outdoor_temperature,washing_machine:base_power,dishwasher:base_power
2024-07-01 06:09:00 CET,+0,+69.8797,+69.26,+0,+0
2024-07-01 06:10:00 CET,+0,+69.8754,+69.26,+0,+0
2024-07-01 06:11:00 CET,+0,+69.8716,+69.26,+0,+0
2024-07-01 06:12:00 CET,+0,+69.8683,+69.26,+0,+0
2024-07-01 06:13:00 CET,+0,+69.8653,+69.26,+0,+0
2024-07-01 06:14:00 CET,+0,+69.8626,+69.26,+0,+0
2024-07-01 06:15:00 CET,+0,+69.8602,+69.26,+0,+0
2024-07-01 06:16:00 CET,+0,+69.8579,+69.26,+0,+0
2024-07-01 06:17:00 CET,+0,+69.8557,+69.26,+0,+0
2024-07-01 06:18:00 CET,+0,+69.8537,+69.26,+0,+0
2024-07-01 06:19:00 CET,+0,+69.8518,+69.26,+0,+0
2024-07-01 06:20:00 CET,+0,+69.8499,+69.26,+0,+0
2024-07-01 06:21:00 CET,+0,+69.8481,+69.26,+0,+0
2024-07-01 06:22:00 CET,+0,+69.8464,+69.26,+0,+0
2024-07-01 06:23:00 CET,+0,+69.8447,+69.26,+0,+0
2024-07-01 06:24:00 CET,+0,+69.843,+69.26,+0,+0
2024-07-01 06:25:00 CET,+0,+69.8413,+69.26,+0,+0
2024-07-01 06:26:00 CET,+0,+69.8397,+69.26,+0,+0
2024-07-01 06:27:00 CET,+0,+69.8381,+69.26,+0,+0
2024-07-01 06:28:00 CET,+0,+69.8365,+69.26,+0,+0
2024-07-01 06:29:00 CET,+0,+69.8349,+69.26,+0,+0
2024-07-01 06:30:00 CET,+0,+69.8333,+69.26,+0,+0
2024-07-01 06:31:00 CET,+0,+69.8317,+69.26,+0,+0
2024-07-01 06:32:00 CET,+0,+69.8302,+69.26,+0,+0
2024-07-01 06:33:00 CET,+0,+69.8286,+69.26,+0,+0
2024-07-01 06:34:00 CET,+0,+69.8271,+69.26,+0,+0
2024-07-01 06:35:00 CET,+0,+69.8255,+69.26,+0,+0
2024-07-01 06:36:00 CET,+0,+69.824,+69.26,+0,+0
2024-07-01 06:37:00 CET,+0,+69.8225,+69.26,+0,+0
2024-07-01 06:38:00 CET,+0,+69.821,+69.26,+0,+0
2024-07-01 06:39:00 CET,+0,+69.8194,+69.26,+0,+0
2024-07-01 06:40:00 CET,+0,+69.8179,+69.26,+0,+0
2024-07-01 06:41:00 CET,+0,+69.8164,+69.26,+0,+0
2024-07-01 06:42:00 CET,+0,+69.8149,+69.26,+0,+0
2024-07-01 06:43:00 CET,+0,+69.8134,+69.26,+0,+0
2024-07-01 06:44:00 CET,+0,+69.8119,+69.26,+0,+0
2024-07-01 06:45:00 CET,+0,+69.8104,+69.26,+0,+0
2024-07-01 06:46:00 CET,+0,+69.8089,+69.26,+0,+0
2024-07-01 06:47:00 CET,+0,+69.8074,+69.26,+0,+0
2024-07-01 06:48:00 CET,+0,+69.806,+69.26,+0,+0
2024-07-01 06:49:00 CET,+0,+69.8045,+69.26,+0,+0
2024-07-01 06:50:00 CET,+0,+69.803,+69.26,+0,+0
2024-07-01 06:51:00 CET,+0,+69.8016,+69.26,+0,+0
2024-07-01 06:52:00 CET,+0,+69.8001,+69.26,+0,+0
2024-07-01 06:53:00 CET,+0,+69.7986,+69.26,+0,+0
2024-07-01 06:54:00 CET,+0,+69.7972,+69.26,+0,+0
2024-07-01 06:55:00 CET,+0,+69.7957,+69.26,+0,+0
2024-07-01 06:56:00 CET,+0,+69.7943,+69.26,+0,+0
2024-07-01 06:57:00 CET,+0,+69.7928,+69.26,+0,+0
2024-07-01 06:58:00 CET,+0,+69.7914,+69.26,+0,+0
2024-07-01 06:59:00 CET,+0,+69.79,+69.26,+0,+0
2024-07-01 07:00:00 CET,+0,+69.7885,+73.4,+0,+0
2024-07-01 07:01:00 CET,+0,+69.8401,+73.4,+0,+0
2024-07-01 07:02:00 CET,+0,+69.8828,+73.4,+0,+0
2024-07-01 07:03:00 CET,+0,+69.9185,+73.4,+0,+0
2024-07-01 07:04:00 CET,+0,+69.9486,+73.4,+0,+0
2024-07-01 07:05:00 CET,+0,+69.9744,+73.4,+0,+0
2024-07-01 07:06:00 CET,+0,+69.9967,+73.4,+0,+0
2024-07-01 07:07:00 CET,+0,+70.0162,+73.4,+0,+0
2024-07-01 07:08:00 CET,+0,+70.0335,+73.4,+0,+0
2024-07-01 07:09:00 CET,+0,+70.0491,+73.4,+0,+0
2024-07-01 07:10:00 CET,+0,+70.0632,+73.4,+0,+0
2024-07-01 07:11:00 CET,+0,+70.0763,+73.4,+0,+0
2024-07-01 07:12:00 CET,+0,+70.0885,+73.4,+0,+0
2024-07-01 07:13:00 CET,+0,+70.1,+73.4,+0,+0
2024-07-01 07:14:00 CET,+0,+70.1109,+73.4,+0,+0
2024-07-01 07:15:00 CET,+0,+70.1214,+73.4,+0,+0
2024-07-01 07:16:00 CET,+0,+70.1315,+73.4,+0,+0
2024-07-01 07:17:00 CET,+0,+70.1413,+73.4,+0,+0
2024-07-01 07:18:00 CET,+0,+70.1509,+73.4,+0,+0
2024-07-01 07:19:00 CET,+0,+70.1603,+73.4,+0,+0
2024-07-01 07:20:00 CET,+0,+70.1696,+73.4,+0,+0
2024-07-01 07:21:00 CET,+0,+70.1787,+73.4,+0,+0
2024-07-01 07:22:00 CET,+0,+70.1877,+73.4,+0,+0
2024-07-01 07:23:00 CET,+0,+70.1966,+73.4,+0,+0
2024-07-01 07:24:00 CET,+0,+70.2055,+73.4,+0,+0
2024-07-01 07:25:00 CET,+0,+70.2143,+73.4,+0,+0
2024-07-01 07:26:00 CET,+0,+70.223,+73.4,+0,+0
2024-07-01 07:27:00 CET,+0,+70.2317,+73.4,+0,+0
2024-07-01 07:28:00 CET,+0,+70.2403,+73.4,+0,+0
2024-07-01 07:29:00 CET,+0,+70.2489,+73.4,+0,+0
2024-07-01 07:30:00 CET,+0,+70.2575,+73.4,+0,+0
2024-07-01 07:31:00 CET,+0,+70.266,+73.4,+0,+0
2024-07-01 07:32:00 CET,+0,+70.2745,+73.4,+0,+0
2024-07-01 07:33:00 CET,+0,+70.283,+73.4,+0,+0
2024-07-01 07:34:00 CET,+0,+70.2914,+73.4,+0,+0
2024-07-01 07:35:00 CET,+0,+70.2998,+73.4,+0,+0
2024-07-01 07:36:00 CET,+0,+70.3082,+73.4,+0,+0
2024-07-01 07:37:00 CET,+0,+70.3166,+73.4,+0,+0
2024-07-01 07:38:00 CET,+0,+70.3249,+73.4,+0,+0
2024-07-01 07:39:00 CET,+0,+70.3332,+73.4,+0,+0
2024-07-01 07:40:00 CET,+0,+70.3415,+73.4,+0,+0
2024-07-01 07:41:00 CET,+0,+70.3498,+73.4,+0,+0
2024-07-01 07:42:00 CET,+0,+70.358,+73.4,+0,+0
2024-07-01 07:43:00 CET,+0,+70.3662,+73.4,+0,+0
2024-07-01 07:44:00 CET,+0,+70.3744,+73.4,+0,+0
2024-07-01 07:45:00 CET,+0,+70.3826,+73.4,+0,+0
2024-07-01 07:46:00 CET,+0,+70.3907,+73.4,+0,+0
2024-07-01 07:47:00 CET,+0,+70.3989,+73.4,+0,+0
2024-07-01 07:48:00 CET,+0,+70.407,+73.4,+0,+0
2024-07-01 07:49:00 CET,+0,+70.4151,+73.4,+0,+0
2024-07-01 07:50:00 CET,+0,+70.4231,+73.4,+0,+0
2024-07-01 07:51:00 CET,+0,+70.4312,+73.4,+0,+0
2024-07-01 07:52:00 CET,+0,+70.4392,+73.4,+0,+0
2024-07-01 07:53:00 CET,+0,+70.4472,+73.4,+0,+0
2024-07-01 07:54:00 CET,+0,+70.4552,+73.4,+0,+0
2024-07-01 07:55:00 CET,+0,+70.4631,+73.4,+0,+0
2024-07-01 07:56:00 CET,+0,+70.4711,+73.4,+0,+0
2024-07-01 07:57:00 CET,+0,+70.479,+73.4,+0,+0
2024-07-01 07:58:00 CET,+0,+70.4869,+73.4,+0,+0
2024-07-01 07:59:00 CET,+0,+70.4947,+73.4,+0,+0
2024-07-01 08:00:00 CET,+0,+70.5026,+77.36,+0,+0
2024-07-01 08:01:00 CET,+0,+70.5611,+77.36,+0,+0
2024-07-01 08:02:00 CET,+0,+70.6111,+77.36,+0,+0
2024-07-01 08:03:00 CET,+0,+70.6544,+77.36,+0,+0
2024-07-01 08:04:00 CET,+0,+70.6924,+77.36,+0,+0
2024-07-01 08:05:00 CET,+0,+70.7261,+77.36,+0,+0
2024-07-01 08:06:00 CET,+0,+70.7565,+77.36,+0,+0
2024-07-01 08:07:00 CET,+0,+70.7842,+77.36,+0,+0
2024-07-01 08:08:00 CET,+0,+70.8097,+77.36,+0,+0
2024-07-01 08:09:00 CET,+0,+70.8336,+77.36,+0,+0
2024-07-01 08:10:00 CET,+0,+70.8561,+77.36,+0,+0
2024-07-01 08:11:00 CET,+0,+70.8776,+77.36,+0,+0
2024-07-01 08:12:00 CET,+0,+70.8982,+77.36,+0,+0
2024-07-01 08:13:00 CET,+0,+70.9181,+77.36,+0,+0
2024-07-01 08:14:00 CET,+0,+70.9374,+77.36,+0,+0
2024-07-01 08:15:00 CET,+0,+70.9563,+77.36,+0,+0
2024-07-01 08:16:00 CET,+0,+70.9748,+77.36,+0,+0
2024-07-01 08:17:00 CET,+0,+70.993,+77.36,+0,+0
2024-07-01 08:18:00 CET,+0,+71.0109,+77.36,+0,+0
2024-07-01 08:19:00 CET,+0,+71.0287,+77.36,+0,+0
2024-07-01 08:20:00 CET,+0,+71.0463,+77.36,+0,+0
2024-07-01 08:21:00 CET,+0,+71.0637,+77.36,+0,+0
2024-07-01 08:22:00 CET,+0,+71.081,+77.36,+0,+0
2024-07-01 08:23:00 CET,+0,+71.0982,+77.36,+0,+0
2024-07-01 08:24:00 CET,+0,+71.1153,+77.36,+0,+0
2024-07-01 08:25:00 CET,+0,+71.1323,+77.36,+0,+0
2024-07-01 08:26:00 CET,+0,+71.1493,+77.36,+0,+0
2024-07-01 08:27:00 CET,+0,+71.1661,+77.36,+0,+0
2024-07-01 08:28:00 CET,+0,+71.1829,+77.36,+0,+0
2024-07-01 08:29:00 CET,+0,+71.1997,+77.36,+0,+0
2024-07-01 08:30:00 CET,+0,+71.2164,+77.36,+0,+0
2024-07-01 08:31:00 CET,+0,+71.233,+77.36,+0,+0
2024-07-01 08:32:00 CET,+0,+71.2496,+77.36,+0,+0
2024-07-01 08:33:00 CET,+0,+71.2661,+77.36,+0,+0
2024-07-01 08:34:00 CET,+0,+71.2826,+77.36,+0,+0
2024-07-01 08:35:00 CET,+0,+71.299,+77.36,+0,+0
2024-07-01 08:36:00 CET,+0,+71.3154,+77.36,+0,+0
2024-07-01 08:37:00 CET,+0,+71.3317,+77.36,+0,+0
2024-07-01 08:38:00 CET,+0,+71.348,+77.36,+0,+0
2024-07-01 08:39:00 CET,+0,+71.3643,+77.36,+0,+0
2024-07-01 08:40:00 CET,+0,+71.3805,+77.36,+0,+0
2024-07-01 08:41:00 CET,+0,+71.3966,+77.36,+0,+0
2024-07-01 08:42:00 CET,+0,+71.4127,+77.36,+0,+0
2024-07-01 08:43:00 CET,+0,+71.4288,+77.36,+0,+0
2024-07-01 08:44:00 CET,+0,+71.4448,+77.36,+0,+0
2024-07-01 08:45:00 CET,+0,+71.4608,+77.36,+0,+0
2024-07-01 08:46:00 CET,+0,+71.4767,+77.36,+0,+0
2024-07-01 08:47:00 CET,+0,+71.4926,+77.36,+0,+0
2024-07-01 08:48:00 CET,+0,+71.5085,+77.36,+0,+0
2024-07-01 08:49:00 CET,+0,+71.5243,+77.36,+0,+0
2024-07-01 08:50:00 CET,+0,+71.5401,+77.36,+0,+0
2024-07-01 08:51:00 CET,+0,+71.5558,+77.36,+0,+0
2024-07-01 08:52:00 CET,+0,+71.5715,+77.36,+0,+0
2024-07-01 08:53:00 CET,+0,+71.5871,+77.36,+0,+0
2024-07-01 08:54:00 CET,+0,+71.6027,+77.36,+0,+0
2024-07-01 08:55:00 CET,+0,+71.6182,+77.36,+0,+0
2024-07-01 08:56:00 CET,+0,+71.6338,+77.36,+0,+0
2024-07-01 08:57:00 CET,+0,+71.6492,+77.36,+0,+0
2024-07-01 08:58:00 CET,+0,+71.6647,+77.36,+0,+0
2024-07-01 08:59:00 CET,+0,+71.68,+77.36,+0,+0
2024-07-01 09:00:00 CET,+0,+71.6954,+80.6,+0,+0
2024-07-01 09:01:00 CET,+0,+71.7521,+80.6,+0,+0
2024-07-01 09:02:00 CET,+0,+71.8019,+80.6,+0,+0
2024-07-01 09:03:00 CET,+0,+71.8462,+80.6,+0,+0
2024-07-01 09:04:00 CET,+0,+71.8861,+80.6,+0,+0
2024-07-01 09:05:00 CET,+0,+71.9225,+80.6,+0,+0
2024-07-01 09:06:00 CET,+0,+71.9561,+80.6,+0,+0
2024-07-01 09:07:00 CET,+0,+71.9875,+80.6,+0,+0
2024-07-01 09:08:00 CET,+0,+72.0172,+80.6,+0,+0
2024-07-01 09:09:00 CET,+0,+72.0454,+80.6,+0,+0
2024-07-01 09:10:00 CET,+0,+72.0726,+80.6,+0,+0
2024-07-01 09:11:00 CET,+0,+72.0988,+80.6,+0,+0
2024-07-01 09:12:00 CET,+0,+72.1243,+80.6,+0,+0
2024-07-01 09:13:00 CET,+0,+72.1491,+80.6,+0,+0
2024-07-01 09:14:00 CET,+0,+72.1735,+80.6,+0,+0
2024-07-01 09:15:00 CET,+0,+72.1976,+80.6,+0,+0
2024-07-01 09:16:00 CET,+0,+72.2212,+80.6,+0,+0
2024-07-01 09:17:00 CET,+0,+72.2447,+80.6,+0,+0
2024-07-01 09:18:00 CET,+0,+72.2678,+80.6,+0,+0
2024-07-01 09:19:00 CET,+0,+72.2908,+80.6,+0,+0
2024-07-01 09:20:00 CET,+0,+72.3137,+80.6,+0,+0
2024-07-01 09:21:00 CET,+0,+72.3364,+80.6,+0,+0
2024-07-01 09:22:00 CET,+0,+72.3589,+80.6,+0,+0
2024-07-01 09:23:00 CET,+0,+72.3814,+80.6,+0,+0
2024-07-01 09:24:00 CET,+0,+72.4037,+80.6,+0,+0
2024-07-01 09:25:00 CET,+0,+72.426,+80.6,+0,+0
2024-07-01 09:26:00 CET,+0,+72.4482,+80.6,+0,+0
2024-07-01 09:27:00 CET,+0,+72.4703,+80.6,+0,+0
2024-07-01 09:28:00 CET,+0,+72.4923,+80.6,+0,+0
2024-07-01 09:29:00 CET,+0,+72.5142,+80.6,+0,+0
2024-07-01 09:30:00 CET,+0,+72.5361,+80.6,+0,+0
2024-07-01 09:31:00 CET,+0,+72.5579,+80.6,+0,+0
2024-07-01 09:32:00 CET,+0,+72.5797,+80.6,+0,+0
2024-07-01 09:33:00 CET,+0,+72.6014,+80.6,+0,+0
2024-07-01 09:34:00 CET,+0,+72.623,+80.6,+0,+0
2024-07-01 09:35:00 CET,+0,+72.6446,+80.6,+0,+0
2024-07-01 09:36:00 CET,+0,+72.6661,+80.6,+0,+0
2024-07-01 09:37:00 CET,+0,+72.6875,+80.6,+0,+0
2024-07-01 09:38:00 CET,+0,+72.7089,+80.6,+0,+0
2024-07-01 09:39:00 CET,+0,+72.7302,+80.6,+0,+0
2024-07-01 09:40:00 CET,+0,+72.7515,+80.6,+0,+0
2024-07-01 09:41:00 CET,+0,+72.7727,+80.6,+0,+0
2024-07-01 09:42:00 CET,+0,+72.7938,+80.6,+0,+0
2024-07-01 09:43:00 CET,+0,+72.8149,+80.6,+0,+0
2024-07-01 09:44:00 CET,+0,+72.8359,+80.6,+0,+0
2024-07-01 09:45:00 CET,+0,+72.8569,+80.6,+0,+0
2024-07-01 09:46:00 CET,+0,+72.8778,+80.6,+0,+0
2024-07-01 09:47:00 CET,+0,+72.8987,+80.6,+0,+0
2024-07-01 09:48:00 CET,+0,+72.9195,+80.6,+0,+0
2024-07-01 09:49:00 CET,+0,+72.9402,+80.6,+0,+0
2024-07-01 09:50:00 CET,+0,+72.9609,+80.6,+0,+0
2024-07-01 09:51:00 CET,+0,+72.9816,+80.6,+0,+0
2024-07-01 09:52:00 CET,+0,+73.0021,+80.6,+0,+0
2024-07-01 09:53:00 CET,+0,+73.0227,+80.6,+0,+0
2024-07-01 09:54:00 CET,+0,+73.0431,+80.6,+0,+0
2024-07-01 09:55:00 CET,+0,+73.0635,+80.6,+0,+0
2024-07-01 09:56:00 CET,+0,+73.0839,+80.6,+0,+0
2024-07-01 09:57:00 CET,+0,+73.1042,+80.6,+0,+0
2024-07-01 09:58:00 CET,+0,+73.1245,+80.6,+0,+0
2024-07-01 09:59:00 CET,+0,+73.1446,+80.6,+0,+0
2024-07-01 10:00:00 CET,+0,+73.1648,+80.78,+0,+0
2024-07-01 10:01:00 CET,+0,+73.1872,+80.78,+0,+0
2024-07-01 10:02:00 CET,+0,+73.2091,+80.78,+0,+0
2024-07-01 10:03:00 CET,+0,+73.2307,+80.78,+0,+0
2024-07-01 10:04:00 CET,+0,+73.252,+80.78,+0,+0
2024-07-01 10:05:00 CET,+0,+73.2731,+80.78,+0,+0
2024-07-01 10:06:00 CET,+0,+73.2939,+80.78,+0,+0
2024-07-01 10:07:00 CET,+0,+73.3146,+80.78,+0,+0
2024-07-01 10:08:00 CET,+0,+73.3351,+80.78,+0,+0
2024-07-01 10:09:00 CET,+0,+73.3555,+80.78,+0,+0
2024-07-01 10:10:00 CET,+0,+73.3758,+80.78,+0,+0
2024-07-01 10:11:00 CET,+0,+73.3959,+80.78,+0,+0
2024-07-01 10:12:00 CET,+0,+73.416,+80.78,+0,+0
2024-07-01 10:13:00 CET,+0,+73.436,+80.78,+0,+0
2024-07-01 10:14:00 CET,+0,+73.456,+80.78,+0,+0
2024-07-01 10:15:00 CET,+0,+73.4758,+80.78,+0,+0
2024-07-01 10:16:00 CET,+0,+73.4956,+80.78,+0,+0
2024-07-01 10:17:00 CET,+0,+73.5153,+80.78,+0,+0
2024-07-01 10:18:00 CET,+0,+73.535,+80.78,+0,+0
2024-07-01 10:19:00 CET,+0,+73.5546,+80.78,+0,+0
2024-07-01 10:20:00 CET,+0,+73.5741,+80.78,+0,+0
2024-07-01 10:21:00 CET,+0,+73.5936,+80.78,+0,+0
2024-07-01 10:22:00 CET,+0,+73.613,+80.78,+0,+0
2024-07-01 10:23:00 CET,+0,+73.6324,+80.78,+0,+0
2024-07-01 10:24:00 CET,+0,+73.6517,+80.78,+0,+0
2024-07-01 10:25:00 CET,+0,+73.671,+80.78,+0,+0
2024-07-01 10:26:00 CET,+0,+73.6902,+80.78,+0,+0
2024-07-01 10:27:00 CET,+0,+73.7093,+80.78,+0,+0
2024-07-01 10:28:00 CET,+0,+73.7284,+80.78,+0,+0
2024-07-01 10:29:00 CET,+0,+73.7475,+80.78,+0,+0
2024-07-01 10:30:00 CET,+0,+73.7665,+80.78,+0,+0
2024-07-01 10:31:00 CET,+0,+73.7854,+80.78,+0,+0
2024-07-01 10:32:00 CET,+0,+73.8043,+80.78,+0,+0
2024-07-01 10:33:00 CET,+0,+73.8232,+80.78,+0,+0
2024-07-01 10:34:00 CET,+0,+73.842,+80.78,+0,+0
2024-07-01 10:35:00 CET,+0,+73.8607,+80.78,+0,+0
2024-07-01 10:36:00 CET,+0,+73.8794,+80.78,+0,+0
2024-07-01 10:37:00 CET,+0,+73.898,+80.78,+0,+0
2024-07-01 10:38:00 CET,+0,+73.9166,+80.78,+0,+0
2024-07-01 10:39:00 CET,+0,+73.9352,+80.78,+0,+0
2024-07-01 10:40:00 CET,+0,+73.9537,+80.78,+0,+0
2024-07-01 10:41:00 CET,+0,+73.9721,+80.78,+0,+0
2024-07-01 10:42:00 CET,+0,+73.9905,+80.78,+0,+0
2024-07-01 10:43:00 CET,+0,+74.0088,+80.78,+0,+0
2024-07-01 10:44:00 CET,+0,+74.0271,+80.78,+0,+0
2024-07-01 10:45:00 CET,+0,+74.0454,+80.78,+0,+0
2024-07-01 10:46:00 CET,+0,+74.0636,+80.78,+0,+0
2024-07-01 10:47:00 CET,+0,+74.0817,+80.78,+0,+0
2024-07-01 10:48:00 CET,+0,+74.0998,+80.78,+0,+0
2024-07-01 10:49:00 CET,+0,+74.1178,+80.78,+0,+0
2024-07-01 10:50:00 CET,+0,+74.1358,+80.78,+0,+0
2024-07-01 10:51:00 CET,+0,+74.1538,+80.78,+0,+0
2024-07-01 10:52:00 CET,+0,+74.1717,+80.78,+0,+0
2024-07-01 10:53:00 CET,+0,+74.1895,+80.78,+0,+0
2024-07-01 10:54:00 CET,+0,+74.2073,+80.78,+0,+0
2024-07-01 10:55:00 CET,+0,+74.2251,+80.78,+0,+0
2024-07-01 10:56:00 CET,+0,+74.2428,+80.78,+0,+0
2024-07-01 10:57:00 CET,+0,+74.2605,+80.78,+0,+0
2024-07-01 10:58:00 CET,+0,+74.2781,+80.78,+0,+0
2024-07-01 10:59:00 CET,+0,+74.2956,+80.78,+0,+0
2024-07-01 11:00:00 CET,+0,+74.3131,+70.88,+0,+0
2024-07-01 11:01:00 CET,+0,+74.2039,+70.88,+0,+0
2024-07-01 11:02:00 CET,+0,+74.1158,+70.88,+0,+0
2024-07-01 11:03:00 CET,+0,+74.0444,+70.88,+0,+0
2024-07-01 11:04:00 CET,+0,+73.9862,+70.88,+0,+0
2024-07-01 11:05:00 CET,+0,+73.9385,+70.88,+0,+0
2024-07-01 11:06:00 CET,+0,+73.8992,+70.88,+0,+0
2024-07-01 11:07:00 CET,+0,+73.8663,+70.88,+0,+0
2024-07-01 11:08:00 CET,+0,+73.8387,+70.88,+0,+0
2024-07-01 11:09:00 CET,+0,+73.8153,+70.88,+0,+0
2024-07-01 11:10:00 CET,+0,+73.7951,+70.88,+0,+0
2024-07-01 11:11:00 CET,+0,+73.7775,+70.88,+0,+0
2024-07-01 11:12:00 CET,+0,+73.762,+70.88,+0,+0
2024-07-01 11:13:00 CET,+0,+73.7482,+70.88,+0,+0
2024-07-01 11:14:00 CET,+0,+73.7356,+70.88,+0,+0
2024-07-01 11:15:00 CET,+0,+73.7241,+70.88,+0,+0
2024-07-01 11:16:00 CET,+0,+73.7134,+70.88,+0,+0
2024-07-01 11:17:00 CET,+0,+73.7033,+70.88,+0,+0
2024-07-01 11:18:00 CET,+0,+73.6938,+70.88,+0,+0
2024-07-01 11:19:00 CET,+0,+73.6847,+70.88,+0,+0
2024-07-01 11:20:00 CET,+0,+73.6759,+70.88,+0,+0
2024-07-01 11:21:00 CET,+0,+73.6674,+70.88,+0,+0
2024-07-01 11:22:00 CET,+0,+73.6592,+70.88,+0,+0
2024-07-01 11:23:00 CET,+0,+73.6511,+70.88,+0,+0
2024-07-01 11:24:00 CET,+0,+73.6431,+70.88,+0,+0
2024-07-01 11:25:00 CET,+0,+73.6353,+70.88,+0,+0
2024-07-01 11:26:00 CET,+0,+73.6275,+70.88,+0,+0
2024-07-01 11:27:00 CET,+0,+73.6199,+70.88,+0,+0
2024-07-01 11:28:00 CET,+0,+73.6123,+70.88,+0,+0
2024-07-01 11:29:00 CET,+0,+73.6048,+70.88,+0,+0
2024-07-01 11:30:00 CET,+0,+73.5973,+70.88,+0,+0
2024-07-01 11:31:00 CET,+0,+73.5899,+70.88,+0,+0
2024-07-01 11:32:00 CET,+0,+73.5825,+70.88,+0,+0
2024-07-01 11:33:00 CET,+0,+73.5751,+70.88,+0,+0
2024-07-01 11:34:00 CET,+0,+73.5678,+70.88,+0,+0
2024-07-01 11:35:00 CET,+0,+73.5605,+70.88,+0,+0
2024-07-01 11:36:00 CET,+0,+73.5532,+70.88,+0,+0
2024-07-01 11:37:00 CET,+0,+73.546,+70.88,+0,+0
2024-07-01 11:38:00 CET,+0,+73.5388,+70.88,+0,+0
2024-07-01 11:39:00 CET,+0,+73.5316,+70.88,+0,+0
2024-07-01 11:40:00 CET,+0,+73.5244,+70.88,+0,+0
2024-07-01 11:41:00 CET,+0,+73.5172,+70.88,+0,+0
2024-07-01 11:42:00 CET,+0,+73.5101,+70.88,+0,+0
2024-07-01 11:43:00 CET,+0,+73.503,+70.88,+0,+0
2024-07-01 11:44:00 CET,+0,+73.4959,+70.88,+0,+0
2024-07-01 11:45:00 CET,+0,+73.4888,+70.88,+0,+0
2024-07-01 11:46:00 CET,+0,+73.4818,+70.88,+0,+0
2024-07-01 11:47:00 CET,+0,+73.4748,+70.88,+0,+0
2024-07-01 11:48:00 CET,+0,+73.4678,+70.88,+0,+0
2024-07-01 11:49:00 CET,+0,+73.4608,+70.88,+0,+0
2024-07-01 11:50:00 CET,+0,+73.4538,+70.88,+0,+0
2024-07-01 11:51:00 CET,+0,+73.4468,+70.88,+0,+0
2024-07-01 11:52:00 CET,+0,+73.4399,+70.88,+0,+0
2024-07-01 11:53:00 CET,+0,+73.433,+70.88,+0,+0
2024-07-01 11:54:00 CET,+0,+73.4261,+70.88,+0,+0
2024-07-01 11:55:00 CET,+0,+73.4192,+70.88,+0,+0
2024-07-01 11:56:00 CET,+0,+73.4124,+70.88,+0,+0
2024-07-01 11:57:00 CET,+0,+73.4055,+70.88,+0,+0
2024-07-01 11:58:00 CET,+0,+73.3987,+70.88,+0,+0
2024-07-01 11:59:00 CET,+0,+73.3919,+70.88,+0,+0
2024-07-01 12:00:00 CET,+0,+73.3851,+77.36,+0,+0
2024-07-01 12:01:00 CET,+0,+73.4612,+77.36,+0,+0
2024-07-01 12:02:00 CET,+0,+73.5236,+77.36,+0,+0
2024-07-01 12:03:00 CET,+0,+73.575,+77.36,+0,+0
2024-07-01 12:04:00 CET,+0,+73.6177,+77.36,+0,+0
2024-07-01 12:05:00 CET,+0,+73.6535,+77.36,+0,+0
2024-07-01 12:06:00 CET,+0,+73.6839,+77.36,+0,+0
2024-07-01 12:07:00 CET,+0,+73.71,+77.36,+0,+0
2024-07-01 12:08:00 CET,+0,+73.7326,+77.36,+0,+0
2024-07-01 12:09:00 CET,+0,+73.7525,+77.36,+0,+0
2024-07-01 12:10:00 CET,+0,+73.7703,+77.36,+0,+0
2024-07-01 12:11:00 CET,+0,+73.7863,+77.36,+0,+0
2024-07-01 12:12:00 CET,+0,+73.801,+77.36,+0,+0
2024-07-01 12:13:00 CET,+0,+73.8146,+77.36,+0,+0
2024-07-01 12:14:00 CET,+0,+73.8273,+77.36,+0,+0
2024-07-01 12:15:00 CET,+0,+73.8394,+77.36,+0,+0
2024-07-01 12:16:00 CET,+0,+73.8509,+77.36,+0,+0
2024-07-01 12:17:00 CET,+0,+73.8619,+77.36,+0,+0
2024-07-01 12:18:00 CET,+0,+73.8726,+77.36,+0,+0
2024-07-01 12:19:00 CET,+0,+73.883,+77.36,+0,+0
2024-07-01 12:20:00 CET,+0,+73.8932,+77.36,+0,+0
2024-07-01 12:21:00 CET,+0,+73.9031,+77.36,+0,+0
2024-07-01 12:22:00 CET,+0,+73.913,+77.36,+0,+0
2024-07-01 12:23:00 CET,+0,+73.9227,+77.36,+0,+0
2024-07-01 12:24:00 CET,+0,+73.9323,+77.36,+0,+0
2024-07-01 12:25:00 CET,+0,+73.9418,+77.36,+0,+0
2024-07-01 12:26:00 CET,+0,+73.9512,+77.36,+0,+0
2024-07-01 12:27:00 CET,+0,+73.9606,+77.36,+0,+0
2024-07-01 12:28:00 CET,+0,+73.9699,+77.36,+0,+0
2024-07-01 12:29:00 CET,+0,+73.9791,+77.36,+0,+0
2024-07-01 12:30:00 CET,+0,+73.9883,+77.36,+0,+0
2024-07-01 12:31:00 CET,+0,+73.9975,+77.36,+0,+0
2024-07-01 12:32:00 CET,+0,+74.0066,+77.36,+0,+0
2024-07-01 12:33:00 CET,+0,+74.0157,+77.36,+0,+0
